AÑO;MES;PROVINCIA_DESTINO;TIPO_ORIGEN;GASTO;TRANSACCION
2022;1;Burgos;Total Nacional;1902114;53014
2022;1;Cantabria;Internacional;245739;7911
2022;1;Cantabria;Interregional;2724508;72764
2022;1;Cantabria;Total Nacional;2724508;72764
2022;1;Castellón/Castelló;Internacional;1288752;22821
2022;1;Castellón/Castelló;Interregional;2003908;56561
2022;1;Castellón/Castelló;Regional;909910;31750
2022;1;Castellón/Castelló;Total Nacional;2913818;88311
2022;1;Ceuta;Internacional;28725;932
2022;1;Ceuta;Interregional;358950;14754
2022;1;Ceuta;Total Nacional;358950;14754
2022;1;Ciudad Real;Internacional;88266;2641
2022;1;Ciudad Real;Interregional;1294561;39047
2022;1;Ciudad Real;Regional;364005;10251
2022;1;Ciudad Real;Total Nacional;1658567;49298
2022;1;Cuenca;Internacional;58505;1718
2022;1;Cuenca;Interregional;1065178;30634
2022;1;Cuenca;Regional;191813;6058
2022;1;Cuenca;Total Nacional;1256991;36692
2022;1;Cáceres;Internacional;654723;14666
2022;1;Cáceres;Interregional;1413662;40860
2022;1;Cáceres;Regional;445156;14309
2022;1;Cáceres;Total Nacional;1858818;55169
2022;1;Cádiz;Internacional;3515011;93294
2022;1;Cádiz;Interregional;2669085;86027
2022;1;Cádiz;Regional;2516022;83790
2022;1;Cádiz;Total Nacional;5185107;169817
2022;1;Córdoba;Internacional;642435;18052
2022;1;Córdoba;Interregional;1737280;50489
2022;1;Córdoba;Regional;1364070;43762
2022;1;Córdoba;Total Nacional;3101350;94251
2022;1;Gipuzkoa;Internacional;1712180;35859
2022;1;Gipuzkoa;Interregional;1366264;42292
2022;1;Gipuzkoa;Regional;564977;14501
2022;1;Gipuzkoa;Total Nacional;1931241;56793
2022;1;Girona;Internacional;13196883;212147
2022;1;Girona;Interregional;1066325;35553
2022;1;Girona;Regional;9005291;266042
2022;1;Girona;Total Nacional;10071616;301595
2022;1;Granada;Internacional;2127543;61833
2022;1;Granada;Interregional;2986986;95787
2022;1;Granada;Regional;2890744;98561
2022;1;Granada;Total Nacional;5877730;194348
2022;1;Guadalajara;Internacional;36353;1339
2022;1;Guadalajara;Interregional;1629004;46888
2022;1;Guadalajara;Regional;116794;3859
2022;1;Guadalajara;Total Nacional;1745798;50747
2022;1;Huelva;Internacional;480191;12211
2022;1;Huelva;Interregional;608914;17850
2022;1;Huelva;Regional;1040508;35410
2022;1;Huelva;Total Nacional;1649423;53260
2022;1;Huesca;Internacional;561492;9405
2022;1;Huesca;Interregional;3048795;73382
2022;1;Huesca;Regional;522823;14695
2022;1;Huesca;Total Nacional;3571618;88077
2022;1;Illes Balears;Internacional;5066443;69611
2022;1;Illes Balears;Interregional;2935502;109682
2022;1;Illes Balears;Total Nacional;2935502;109682
2022;1;Jaén;Internacional;230506;4291
2022;1;Jaén;Interregional;1090161;31516
2022;1;Jaén;Regional;789413;24193
2022;1;Jaén;Total Nacional;1879574;55709
2022;1;La Rioja;Internacional;145598;2637
2022;1;La Rioja;Interregional;1534600;39581
2022;1;La Rioja;Total Nacional;1534600;39581
2022;1;Las Palmas;Internacional;35397529;651863
2022;1;Las Palmas;Interregional;3905598;118463
2022;1;Las Palmas;Regional;1355250;39760
2022;1;Las Palmas;Total Nacional;5260847;158223
2022;1;León;Internacional;126682;2847
2022;1;León;Interregional;1903246;52800
2022;1;León;Regional;403580;10556
2022;1;León;Total Nacional;2306826;63356
2022;1;Lleida;Internacional;3628996;64350
2022;1;Lleida;Interregional;1824400;43749
2022;1;Lleida;Regional;3830868;114902
2022;1;Lleida;Total Nacional;5655268;158651
2022;1;Lugo;Internacional;94832;2158
2022;1;Lugo;Interregional;732580;18833
2022;1;Lugo;Regional;642903;16816
2022;1;Lugo;Total Nacional;1375483;35649
2022;1;Madrid;Internacional;18033385;509532
2022;1;Madrid;Interregional;36570252;1277577
2022;1;Madrid;Total Nacional;36570252;1277577
2022;1;Melilla;Internacional;38195;1384
2022;1;Melilla;Interregional;415813;17341
2022;1;Melilla;Total Nacional;415813;17341
2022;1;Murcia;Internacional;2077903;42079
2022;1;Murcia;Interregional;4480047;135882
2022;1;Murcia;Total Nacional;4480047;135882
2022;1;Málaga;Internacional;20481173;429153
2022;1;Málaga;Interregional;4838328;144784
2022;1;Málaga;Regional;3998627;127066
2022;1;Málaga;Total Nacional;8836956;271850
2022;1;Navarra;Internacional;320735;6416
2022;1;Navarra;Interregional;2073382;60051
2022;1;Navarra;Total Nacional;2073382;60051
2022;1;Ourense;Internacional;108532;2210
2022;1;Ourense;Interregional;526317;13379
2022;1;Ourense;Regional;483655;13798
2022;1;Ourense;Total Nacional;1009971;27177
2022;1;Palencia;Internacional;53849;1281
2022;1;Palencia;Interregional;358646;9789
2022;1;Palencia;Regional;221715;6140
2022;1;Palencia;Total Nacional;580361;15929
2022;1;Pontevedra;Internacional;654011;10866
2022;1;Pontevedra;Interregional;1299259;40139
2022;1;Pontevedra;Regional;1237186;37723
2022;1;Pontevedra;Total Nacional;2536445;77862
2022;1;Salamanca;Internacional;329831;8621
2022;1;Salamanca;Interregional;1340153;43215
2022;1;Salamanca;Regional;486321;14818
2022;1;Salamanca;Total Nacional;1826474;58033
2022;1;Santa Cruz de Tenerife;Internacional;26025158;536308
2022;1;Santa Cruz de Tenerife;Interregional;2725227;86032
2022;1;Santa Cruz de Tenerife;Regional;981367;40629
2022;1;Santa Cruz de Tenerife;Total Nacional;3706593;126661
2022;1;Segovia;Internacional;220870;5721
2022;1;Segovia;Interregional;1260059;33160
2022;1;Segovia;Regional;288109;7629
2022;1;Segovia;Total Nacional;1548168;40789
2022;1;Sevilla;Internacional;3975951;127367
2022;1;Sevilla;Interregional;3645962;124868
2022;1;Sevilla;Regional;4033121;140312
2022;1;Sevilla;Total Nacional;7679084;265180
2022;1;Soria;Internacional;19397;620
2022;1;Soria;Interregional;469850;12603
2022;1;Soria;Regional;57942;1789
2022;1;Soria;Total Nacional;527791;14392
2022;1;Tarragona;Internacional;1797892;42742
2022;1;Tarragona;Interregional;1295029;45268
2022;1;Tarragona;Regional;5148537;170509
2022;1;Tarragona;Total Nacional;6443565;215777
2022;1;Teruel;Internacional;25583;475
2022;1;Teruel;Interregional;839665;21630
2022;1;Teruel;Regional;129642;3902
2022;1;Teruel;Total Nacional;969307;25532
2022;1;Toledo;Internacional;350177;9422
2022;1;Toledo;Interregional;3591461;100357
2022;1;Toledo;Regional;449547;14186
2022;1;Toledo;Total Nacional;4041008;114543
2022;1;Valencia/València;Internacional;4891124;162716
2022;1;Valencia/València;Interregional;5753426;202518
2022;1;Valencia/València;Regional;2741651;92316
2022;1;Valencia/València;Total Nacional;8495077;294834
2022;1;Valladolid;Internacional;210722;5379
2022;1;Valladolid;Interregional;1422818;41131
2022;1;Valladolid;Regional;1418160;35115
2022;1;Valladolid;Total Nacional;2840978;76246
2022;1;Zamora;Internacional;74290;2146
2022;1;Zamora;Interregional;599723;15770
2022;1;Zamora;Regional;311093;7946
2022;1;Zamora;Total Nacional;910816;23716
2022;1;Zaragoza;Internacional;486829;13590
2022;1;Zaragoza;Interregional;3957403;107888
2022;1;Zaragoza;Regional;669871;18659
2022;1;Zaragoza;Total Nacional;4627274;126547
2022;1;Ávila;Internacional;54891;1575
2022;1;Ávila;Interregional;1125773;30299
2022;1;Ávila;Regional;189823;5011
2022;1;Ávila;Total Nacional;1315596;35310
2022;2;A Coruña;Internacional;561536;15766
2022;2;A Coruña;Interregional;2586749;92479
2022;2;A Coruña;Regional;2063260;67255
2022;2;A Coruña;Total Nacional;4650009;159734
2022;2;Albacete;Internacional;150996;9921
2022;2;Albacete;Interregional;1191020;38018
2022;2;Albacete;Regional;338993;10139
2022;2;Albacete;Total Nacional;1530012;48157
2022;2;Alicante/Alacant;Internacional;14321687;321475
2022;2;Alicante/Alacant;Interregional;5561798;175293
2022;2;Alicante/Alacant;Regional;1385257;43026
2022;2;Alicante/Alacant;Total Nacional;6947054;218319
2022;2;Almería;Internacional;709362;17291
2022;2;Almería;Interregional;1159739;34532
2022;2;Almería;Regional;979060;31449
2022;2;Almería;Total Nacional;2138799;65981
2022;2;Araba/Álava;Internacional;193774;3346
2022;2;Araba/Álava;Interregional;805195;23955
2022;2;Araba/Álava;Regional;612968;14491
2022;2;Araba/Álava;Total Nacional;1418162;38446
2022;2;Asturias;Internacional;319839;9459
2022;2;Asturias;Interregional;2670223;74217
2022;2;Asturias;Total Nacional;2670223;74217
2022;2;Badajoz;Internacional;1454130;22291
2022;2;Badajoz;Interregional;1675463;49934
2022;2;Badajoz;Regional;411221;11920
2022;2;Badajoz;Total Nacional;2086683;61854
2022;2;Barcelona;Internacional;28560421;904505
2022;2;Barcelona;Interregional;10668037;514020
2022;2;Barcelona;Regional;10208461;382862
2022;2;Barcelona;Total Nacional;20876498;896882
2022;2;Bizkaia;Internacional;1066105;25481
2022;2;Bizkaia;Interregional;2691035;86482
2022;2;Bizkaia;Regional;893002;20737
2022;2;Bizkaia;Total Nacional;3584037;107219
2022;2;Burgos;Internacional;259599;7371
2022;2;Burgos;Interregional;1597715;43579
2022;2;Burgos;Regional;376988;11648
2022;2;Burgos;Total Nacional;1974703;55227
2022;2;Cantabria;Internacional;272884;9624
2022;2;Cantabria;Interregional;2738794;73282
2022;2;Cantabria;Total Nacional;2738794;73282
2022;2;Castellón/Castelló;Internacional;1431602;25331
2022;2;Castellón/Castelló;Interregional;1998211;57086
2022;2;Castellón/Castelló;Regional;942353;33661
2022;2;Castellón/Castelló;Total Nacional;2940563;90747
2022;2;Ceuta;Internacional;40916;1084
2022;2;Ceuta;Interregional;354339;15718
2022;2;Ceuta;Total Nacional;354339;15718
2022;2;Ciudad Real;Internacional;74396;2529
2022;2;Ciudad Real;Interregional;1361213;41820
2022;2;Ciudad Real;Regional;368726;10631
2022;2;Ciudad Real;Total Nacional;1729938;52451
2022;2;Cuenca;Internacional;56387;1950
2022;2;Cuenca;Interregional;1115724;33299
2022;2;Cuenca;Regional;219337;7048
2022;2;Cuenca;Total Nacional;1335061;40347
2022;2;Cáceres;Interregional;1443841;41957
2022;2;Cáceres;Regional;451619;14978
2022;2;Cáceres;Total Nacional;1895460;56935
2022;2;Cádiz;Internacional;3668565;99944
2022;2;Cádiz;Interregional;2400432;81396
2022;2;Cádiz;Regional;2948664;97910
2022;2;Cádiz;Total Nacional;5349095;179306
2022;2;Córdoba;Internacional;776208;21415
2022;2;Córdoba;Interregional;1537221;46974
2022;2;Córdoba;Regional;1478613;48533
2022;2;Córdoba;Total Nacional;3015835;95507
2022;2;Gipuzkoa;Internacional;1884373;42020
2022;2;Gipuzkoa;Interregional;1423535;46307
2022;2;Gipuzkoa;Regional;578808;15617
2022;2;Gipuzkoa;Total Nacional;2002343;61924
2022;2;Girona;Internacional;16007458;256344
2022;2;Girona;Interregional;952887;32717
2022;2;Girona;Regional;8694546;261684
2022;2;Girona;Total Nacional;9647433;294401
2022;2;Granada;Internacional;2282202;68846
2022;2;Granada;Interregional;2854544;96614
2022;2;Granada;Regional;2932798;105325
2022;2;Granada;Total Nacional;5787341;201939
2022;2;Guadalajara;Internacional;44579;1413
2022;2;Guadalajara;Interregional;1726811;49161
2022;2;Guadalajara;Regional;118001;4090
2022;2;Guadalajara;Total Nacional;1844812;53251
2022;2;Huelva;Internacional;633013;15552
2022;2;Huelva;Interregional;590785;17647
2022;2;Huelva;Regional;1247591;41086
2022;2;Huelva;Total Nacional;1838377;58733
2022;2;Huesca;Internacional;1004493;15502
2022;2;Huesca;Interregional;2956195;73997
2022;2;Huesca;Regional;395969;12381
2022;2;Huesca;Total Nacional;3352164;86378
2022;2;Illes Balears;Internacional;6362107;93611
2022;2;Illes Balears;Interregional;3376105;125783
2022;2;Illes Balears;Total Nacional;3376105;125783
2022;2;Jaén;Internacional;178515;4313
2022;2;Jaén;Interregional;1002829;29734
2022;2;Jaén;Regional;814094;25510
2022;2;Jaén;Total Nacional;1816923;55244
2022;2;La Rioja;Internacional;144434;2604
2022;2;La Rioja;Interregional;1554655;41510
2022;2;La Rioja;Total Nacional;1554655;41510
2022;2;Las Palmas;Internacional;36477869;692547
2022;2;Las Palmas;Interregional;3654142;117077
2022;2;Las Palmas;Regional;1376017;42253
2022;2;Las Palmas;Total Nacional;5030159;159330
2022;2;León;Internacional;150244;3049
2022;2;León;Interregional;1841570;52502
2022;2;León;Regional;395268;10971
2022;2;León;Total Nacional;2236839;63473
2022;2;Lleida;Internacional;5122503;85486
2022;2;Lleida;Interregional;1769827;45190
2022;2;Lleida;Regional;3640120;114966
2022;2;Lleida;Total Nacional;5409947;160156
2022;2;Lugo;Internacional;84946;1996
2022;2;Lugo;Interregional;725371;18625
2022;2;Lugo;Regional;609823;16884
2022;2;Lugo;Total Nacional;1335194;35509
2022;2;Madrid;Internacional;18013253;562181
2022;2;Madrid;Interregional;38885123;1386182
2022;2;Madrid;Total Nacional;38885123;1386182
2022;2;Melilla;Internacional;42759;1267
2022;2;Melilla;Interregional;397662;17974
2022;2;Melilla;Total Nacional;397662;17974
2022;2;Murcia;Internacional;2296086;46738
2022;2;Murcia;Interregional;4425712;142070
2022;2;Murcia;Total Nacional;4425712;142070
2022;2;Málaga;Internacional;21672827;474477
2022;2;Málaga;Interregional;4610521;144077
2022;2;Málaga;Regional;4302244;139121
2022;2;Málaga;Total Nacional;8912766;283198
2022;2;Navarra;Internacional;381073;7091
2022;2;Navarra;Interregional;2158336;65309
2022;2;Navarra;Total Nacional;2158336;65309
2022;2;Ourense;Internacional;117197;2329
2022;2;Ourense;Interregional;499984;13322
2022;2;Ourense;Regional;498487;15108
2022;2;Ourense;Total Nacional;998471;28430
2022;2;Palencia;Internacional;43718;1025
2022;2;Palencia;Interregional;358413;9925
2022;2;Palencia;Regional;235682;6514
2022;2;Palencia;Total Nacional;594095;16439
2022;2;Pontevedra;Internacional;617487;10685
2022;2;Pontevedra;Interregional;1250441;39316
2022;2;Pontevedra;Regional;1188600;38667
2022;2;Pontevedra;Total Nacional;2439042;77983
2022;2;Salamanca;Internacional;340514;9711
2022;2;Salamanca;Interregional;1416747;49852
2022;2;Salamanca;Regional;495663;16524
2022;2;Salamanca;Total Nacional;1912411;66376
2022;2;Santa Cruz de Tenerife;Internacional;28761260;589889
2022;2;Santa Cruz de Tenerife;Interregional;2494781;83755
2022;2;Santa Cruz de Tenerife;Regional;1099230;46117
2022;2;Santa Cruz de Tenerife;Total Nacional;3594012;129872
2022;2;Segovia;Internacional;179495;6033
2022;2;Segovia;Interregional;1339094;35107
2022;2;Segovia;Regional;298361;8156
2022;2;Segovia;Total Nacional;1637455;43263
2022;2;Sevilla;Internacional;5065403;164767
2022;2;Sevilla;Interregional;3450467;123260
2022;2;Sevilla;Regional;4095880;149333
2022;2;Sevilla;Total Nacional;7546347;272593
2022;2;Soria;Internacional;17374;620
2022;2;Soria;Interregional;529579;13787
2022;2;Soria;Regional;70966;2160
2022;2;Soria;Total Nacional;600544;15947
2022;2;Tarragona;Internacional;2021147;47797
2022;2;Tarragona;Interregional;1314234;48170
2022;2;Tarragona;Regional;5276606;173961
2022;2;Tarragona;Total Nacional;6590840;222131
2022;2;Teruel;Internacional;21477;475
2022;2;Teruel;Interregional;905502;23087
2022;2;Teruel;Regional;124696;3872
2022;2;Teruel;Total Nacional;1030198;26959
2022;2;Toledo;Internacional;381275;10493
2022;2;Toledo;Interregional;3667300;103463
2022;2;Toledo;Regional;469152;15474
2022;2;Toledo;Total Nacional;4136453;118937
2022;2;Valencia/València;Internacional;5432004;185694
2022;2;Valencia/València;Interregional;5995508;219068
2022;2;Valencia/València;Regional;2727103;98410
2022;2;Valencia/València;Total Nacional;8722611;317478
2022;2;Valladolid;Internacional;196618;5769
2022;2;Valladolid;Interregional;1371393;40398
2022;2;Valladolid;Regional;1234169;32678
2022;2;Valladolid;Total Nacional;2605562;73076
2022;2;Zamora;Internacional;70266;2074
2022;2;Zamora;Interregional;636564;16088
2022;2;Zamora;Regional;345909;8103
2022;2;Zamora;Total Nacional;982473;24191
2022;2;Zaragoza;Internacional;576924;16666
2022;2;Zaragoza;Interregional;3852138;121321
2022;2;Zaragoza;Regional;653587;18810
2022;2;Zaragoza;Total Nacional;4505726;140131
2022;2;Ávila;Internacional;50310;1696
2022;2;Ávila;Interregional;1237769;33341
2022;2;Ávila;Regional;195523;5370
2022;2;Ávila;Total Nacional;1433293;38711
2022;3;A Coruña;Internacional;760759;21720
2022;3;A Coruña;Interregional;2915290;104441
2022;3;A Coruña;Regional;2245662;74816
2022;3;A Coruña;Total Nacional;5160952;179257
2022;3;Albacete;Internacional;172770;6711
2022;3;Albacete;Interregional;1334882;39965
2022;3;Albacete;Regional;362064;10855
2022;3;Albacete;Total Nacional;1696946;50820
2022;3;Alicante/Alacant;Internacional;17516877;380317
2022;3;Alicante/Alacant;Interregional;5936376;183517
2022;3;Alicante/Alacant;Regional;1430075;44789
2022;3;Alicante/Alacant;Total Nacional;7366451;228306
2022;3;Almería;Internacional;814008;19166
2022;3;Almería;Interregional;1302706;39670
2022;3;Almería;Regional;987783;33644
2022;3;Almería;Total Nacional;2290489;73314
2022;3;Araba/Álava;Internacional;284243;4110
2022;3;Araba/Álava;Interregional;937316;26402
2022;3;Araba/Álava;Regional;684141;16176
2022;3;Araba/Álava;Total Nacional;1621457;42578
2022;3;Asturias;Internacional;418710;12083
2022;3;Asturias;Interregional;2914057;80013
2022;3;Asturias;Total Nacional;2914057;80013
2022;3;Badajoz;Internacional;1434576;23372
2022;3;Badajoz;Interregional;1794706;51503
2022;3;Badajoz;Regional;462755;12675
2022;3;Badajoz;Total Nacional;2257461;64178
2022;3;Barcelona;Internacional;39438590;1170270
2022;3;Barcelona;Interregional;12005438;593287
2022;3;Barcelona;Regional;11556898;432588
2022;3;Barcelona;Total Nacional;23562336;1025875
2022;3;Bizkaia;Internacional;1441730;34946
2022;3;Bizkaia;Interregional;3019955;96967
2022;3;Bizkaia;Regional;910625;22951
2022;3;Bizkaia;Total Nacional;3930580;119918
2022;3;Burgos;Internacional;344763;9614
2022;3;Burgos;Interregional;1762813;46845
2022;3;Burgos;Regional;418543;12882
2022;3;Burgos;Total Nacional;2181356;59727
2022;3;Cantabria;Internacional;354713;12362
2022;3;Cantabria;Interregional;3117602;82935
2022;3;Cantabria;Total Nacional;3117602;82935
2022;3;Castellón/Castelló;Internacional;1678068;29780
2022;3;Castellón/Castelló;Interregional;2192610;61277
2022;3;Castellón/Castelló;Regional;971102;34583
2022;3;Castellón/Castelló;Total Nacional;3163711;95860
2022;3;Ceuta;Internacional;46469;1087
2022;3;Ceuta;Interregional;402943;17645
2022;3;Ceuta;Total Nacional;402943;17645
2022;3;Ciudad Real;Internacional;109543;2987
2022;3;Ciudad Real;Interregional;1421918;41926
2022;3;Ciudad Real;Regional;399182;11193
2022;3;Ciudad Real;Total Nacional;1821099;53119
2022;3;Cuenca;Internacional;83065;2362
2022;3;Cuenca;Interregional;1168184;33961
2022;3;Cuenca;Regional;217479;7333
2022;3;Cuenca;Total Nacional;1385663;41294
2022;3;Cáceres;Internacional;814146;16570
2022;3;Cáceres;Interregional;1577897;44545
